100740007102,平成26年度,0,－
100740007102,平成27年度,0,－
100740007102,平成28年度,0,－
100740007102,平成29年度,0,0
100740007102,平成30年度,0,0
100740007102,令和元年度,0,0
100740007102,令和2年度,0,0
101945000303,平成26年度,0,－
101945000303,平成27年度,2,－
101945000303,平成28年度,3,－
101945000303,平成29年度,2,0
101945000303,平成30年度,1,0
101945000303,令和元年度,1,0
101945000303,令和2年度,0,0
100345000101,平成26年度,1,－
100345000101,平成27年度,2,－
100345000101,平成28年度,0,－
100345000101,平成29年度,0,0
100345000101,平成30年度,0,0
100345000101,令和元年度,0,0
100345000101,令和2年度,0,0
100145001103,平成26年度,6,－
100145001103,平成27年度,6,－
100145001103,平成28年度,2,－
100145001103,平成29年度,0,0
100145001103,平成30年度,0,1
100145001103,令和元年度,0,0
100145001103,令和2年度,0,0
105245000710,平成26年度,0,－
105245000710,平成27年度,0,－
105245000710,平成28年度,0,－
105245000710,平成29年度,0,0
105245000710,平成30年度,0,0
105245000710,令和元年度,1,0
105245000710,令和2年度,0,0
100645000801,平成26年度,0,－
100645000801,平成27年度,1,－
100645000801,平成28年度,0,－
100645000801,平成29年度,0,0
100645000801,平成30年度,0,0
100645000801,令和元年度,0,0
100645000801,令和2年度,0,0
100645000401,平成26年度,0,－
100645000401,平成27年度,0,－
100645000401,平成28年度,1,－
100645000401,平成29年度,0,0
100645000401,平成30年度,0,0
100645000401,令和元年度,0,0
100645000401,令和2年度,0,0
100445000101,平成26年度,0,－
100445000101,平成27年度,1,－
100445000101,平成28年度,2,－
100445000101,平成29年度,0,7
100445000101,平成30年度,1,26
100445000101,令和元年度,0,6
100445000101,令和2年度,0,8
101546000303,平成26年度,0,－
101546000303,平成27年度,0,－
