105642000203,平成30年度補正,0,0,0,0,0,-,-,-
100342000801,平成29年度補正,0,0,0,0,0,-,-,-
100342000801,平成30年度補正,0,0,0,0,0,-,-,-
100642001101,平成29年度補正,0,0,0,0,0,-,-,-
100642001101,平成30年度補正,0,0,0,0,0,-,-,-
100542000410,平成29年度補正,1,1,100,0,0,6～20人,1千万円以下,500万円以下
100542000410,平成30年度補正,1,1,100,0,0,6～20人,1千万円以下,500万円超～1000万円以下
100742000601,平成29年度補正,0,0,0,0,0,-,-,-
100742000601,平成30年度補正,0,0,0,0,0,-,-,-
105213019827,平成30年度補正,0,0,0,0,0,-,-,-
100642001201,平成29年度補正,0,0,0,0,0,-,-,-
100642001201,平成30年度補正,0,0,0,0,0,-,-,-
105242000701,平成30年度補正,0,0,0,0,0,-,-,-
100342000901,平成29年度補正,0,0,0,0,0,-,-,-
100342000901,平成30年度補正,0,0,0,0,0,-,-,-
100842000501,平成29年度補正,0,0,0,0,0,-,-,-
100842000501,平成30年度補正,1,0,0,1,100,6～20人,1千万円以下,500万円以下
100142000101,平成29年度補正,0,0,0,0,0,-,-,-
100142000101,平成30年度補正,0,0,0,0,0,-,-,-
100142000401,平成29年度補正,0,0,0,0,0,-,-,-
100142000401,平成30年度補正,0,0,0,0,0,-,-,-
104442000201,平成29年度補正,0,0,0,0,0,-,-,-
104442000201,平成30年度補正,0,0,0,0,0,-,-,-
105542000106,平成30年度補正,0,0,0,0,0,-,-,-
105542000106,平成30年度補正,0,0,0,0,0,-,-,-
105542000106,平成30年度補正,0,0,0,0,0,-,-,-
105542000106,平成30年度補正,0,0,0,0,0,-,-,-
100942000101,平成29年度補正,0,0,0,0,0,-,-,-
100942000101,平成30年度補正,0,0,0,0,0,-,-,-
100842000801,平成29年度補正,0,0,0,0,0,-,-,-
100842000801,平成30年度補正,0,0,0,0,0,-,-,-
100942000701,平成29年度補正,0,0,0,0,0,-,-,-
100942000701,平成30年度補正,0,0,0,0,0,-,-,-
101542000201,平成29年度補正,1,0,0,1,100,21～50人,1千万円以下,500万円超～1000万円以下
101542000201,平成30年度補正,1,0,0,1,100,21～50人,1千万円以下,500万円超～1000万円以下
100742001001,平成29年度補正,0,0,0,0,0,-,-,-
100742001001,平成30年度補正,0,0,0,0,0,-,-,-
100642003601,平成29年度補正,0,0,0,0,0,-,-,-
100642003601,平成30年度補正,0,0,0,0,0,-,-,-
101142000101,平成29年度補正,0,0,0,0,0,-,-,-
101142000101,平成30年度補正,0,0,0,0,0,-,-,-
100642002901,平成29年度補正,0,0,0,0,0,-,-,-
100642002901,平成30年度補正,0,0,0,0,0,-,-,-
100342000101,平成29年度補正,1,1,50,0,0,21～50人,1千万円超～5千万円,500万円超～1000万円以下
100342000101,平成30年度補正,0,0,0,0,0,-,-,-
103542000101,平成29年度補正,0,0,0,0,0,-,-,-
103542000101,平成30年度補正,0,0,0,0,0,-,-,-
100642000201,平成29年度補正,0,0,0,0,0,-,-,-
100642000201,平成30年度補正,0,0,0,0,0,-,-,-
100242000601,平成29年度補正,0,0,0,0,0,-,-,-
100242000601,平成30年度補正,0,0,0,0,0,-,-,-
105042000201,平成29年度補正,0,0,0,0,0,-,-,-
105042000201,平成30年度補正,0,0,0,0,0,-,-,-
101442000208,平成29年度補正,2,2,100,0,0,21～50人,1千万円超～5千万円,500万円超～1000万円以下
101442000208,平成30年度補正,3,2,66.7,1,20,21～50人,1千万円超～5千万円,500万円超～1000万円以下
105042000301,平成29年度補正,0,0,0,0,0,-,-,-
105042000301,平成30年度補正,0,0,0,0,0,-,-,-
105442000401,平成30年度補正,0,0,0,0,0,-,-,-
100242000501,平成29年度補正,0,0,0,0,0,-,-,-
100242000501,平成30年度補正,0,0,0,0,0,-,-,-
100902000101,平成29年度補正,0,0,0,0,0,-,-,-
100902000101,平成30年度補正,0,0,0,0,0,-,-,-
103202000110,平成29年度補正,0,0,0,0,0,-,-,-
103202000110,平成30年度補正,0,0,0,0,0,-,-,-
100302001001,平成29年度補正,0,0,0,0,0,-,-,-
100302001001,平成30年度補正,0,0,0,0,0,-,-,-
100302001310,平成29年度補正,0,0,0,0,0,-,-,-
100302001310,平成30年度補正,0,0,0,0,0,-,-,-
100602000301,平成29年度補正,0,0,0,0,0,-,-,-
100602000301,平成30年度補正,0,0,0,0,0,-,-,-
100602001001,平成29年度補正,0,0,0,0,0,-,-,-
100602001001,平成30年度補正,0,0,0,0,0,-,-,-
100602001201,平成29年度補正,0,0,0,0,0,-,-,-
100602001201,平成30年度補正,0,0,0,0,0,-,-,-
105102000401,平成29年度補正,0,0,0,0,0,-,-,-
105102000401,平成30年度補正,0,0,0,0,0,-,-,-
105202000303,平成30年度補正,0,0,0,0,0,-,-,-
105402000110,平成30年度補正,0,0,0,0,0,-,-,-
102002000101,平成29年度補正,0,0,0,0,0,-,-,-
102002000101,平成30年度補正,0,0,0,0,0,-,-,-
100902000508,平成29年度補正,0,0,0,0,0,-,-,-
100902000508,平成30年度補正,0,0,0,0,0,-,-,-
100202001401,平成29年度補正,0,0,0,0,0,-,-,-
100202001401,平成30年度補正,0,0,0,0,0,-,-,-
100402000701,平成29年度補正,0,0,0,0,0,-,-,-
100402000701,平成30年度補正,0,0,0,0,0,-,-,-
100802000601,平成29年度補正,0,0,0,0,0,-,-,-
100802000601,平成30年度補正,0,0,0,0,0,-,-,-
